Sum.blengths,Largbr.rel2tree,H-M.dist.TN93,H-M.dist.JC69,H-M.dist.raw
ENSG00000275489,4.69386996261755,20.8071332627625,0.171261200333212,0.170611464684606,0.152597402597403
ENSG00000117215,5.96990645886054,12.8577641043307,0.171176521064095,0.170837948153034,0.152777777777778
ENSG00000249961,3.98171044859494,21.9455825227957,0.171107654824533,0.167704003828917,0.150277008310249
ENSG00000116668,4.39927645653688,9.19147018410476,0.171030688582515,0.16707297948148,0.149772209567198
ENSG00000134042,6.01392572866308,15.0041812665494,0.171008596137084,0.166773778676097,0.149532710280374
ENSG00000162763,5.44552083959436,13.6849992210282,0.170931769652685,0.168765736850838,0.15112540192926
ENSG00000136155,4.84824617819632,6.76126302849958,0.170926323159316,0.16867141441108,0.151050080775444
ENSG00000269964,4.58090497177607,22.0155310339513,0.170908896930682,0.168350383683539,0.150793650793651
ENSG00000059122,4.42131364879976,6.50642593076507,0.170887402413617,0.169557371768283,0.151757188498403
ENSG00000187634,8.09389443113251,42.9923463054722,0.170876303130111,0.167123617610767,0.149812734082397
ENSG00000102837,6.39225661797741,4.67697197808969,0.170843749886601,0.169339918745672,0.15158371040724
ENSG00000170128,3.19928581364036,14.8086231014094,0.170800097923323,0.169467369518118,0.151685393258427
ENSG00000180964,1.62165215160547,8.43335811570744,0.170789988217168,0.16682366559909,0.14957264957265
ENSG00000116497,3.77311111144771,15.2955491429236,0.170788068329284,0.167032213274432,0.149739583333333
ENSG00000204538,3.34138696132228,6.40876754715303,0.170733929891169,0.165046413582601,0.148148148148148
ENSG00000130244,4.82753900640966,10.0919318528946,0.170718502726136,0.167910964875562,0.150442477876106
ENSG00000181610,4.67718373857402,5.94225155650428,0.170717492490962,0.170542381646746,0.152542372881356
ENSG00000158428,6.09054496607874,10.2435989930288,0.170712159631945,0.169364719786216,0.151603498542274
ENSG00000164849,4.64405090922738,8.62444038060332,0.170708397670082,0.169253998250676,0.151515151515152
ENSG00000180543,3.23674880841679,8.30011018875563,0.170665676641462,0.169734844556617,0.151898734177215
ENSG00000175267,5.49480440218088,5.26612826796639,0.170551328336033,0.167852549679793,0.150395778364116
ENSG00000142677,6.7003145304253,12.4304499689482,0.1705445721356,0.168558449711159,0.150959860383944
ENSG00000179526,5.4591254854351,11.9837053135336,0.170467066713785,0.167357663485657,0.15
ENSG00000149451,5.04990043728224,11.3115324521928,0.170462963076634,0.168180483096437,0.150657894736842
ENSG00000110243,6.92720863451135,33.500757688149,0.170430979984464,0.168405881685636,0.150837988826816
ENSG00000259431,4.23234909626411,8.29649354570664,0.170356675730076,0.16907982268092,0.151376146788991
ENSG00000274386,4.80967625109168,9.72602581924608,0.170352703566028,0.167637984924166,0.150224215246637
ENSG00000100726,5.64218679113641,8.02149703736268,0.17031221815674,0.167957423613581,0.150479616306954
ENSG00000168653,4.51985019608497,9.99157439445583,0.170295874913879,0.16853783682123,0.150943396226415
ENSG00000158106,6.53666063650323,7.3786390620318,0.170274078035065,0.167261070015242,0.149922720247295
ENSG00000188505,5.97827700920791,28.8971399574308,0.170176895971422,0.167827735578764,0.150375939849624
ENSG00000167104,4.9176584880187,17.172377362679,0.170169695012794,0.168195184510714,0.150669642857143
ENSG00000182010,3.90313176288243,5.05795051703207,0.170157138060285,0.167670750528401,0.15025041736227
ENSG00000157999,5.45262336586713,8.68224987459003,0.17012338241691,0.168566366406413,0.150966183574879
ENSG00000198734,5.27241038946926,10.3364763031333,0.170109150952208,0.167913699591689,0.150444664031621
ENSG00000151773,3.28787861748577,7.06804191228474,0.170085559924071,0.166666100504431,0.149446494464945
ENSG00000215251,3.45579035462802,17.2510612451958,0.170072826975898,0.167932785384903,0.150459921156373
ENSG00000160214,7.0918283432453,6.32435574663088,0.170072492393499,0.168149220287365,0.150632911392405
ENSG00000122417,4.00928732940613,9.70309540133483,0.170043913347658,0.166627634922143,0.149415692821369
ENSG00000173093,6.35189020195507,6.49159237863168,0.169984411488028,0.168386705494793,0.150822669104205
ENSG00000180190,5.7409200100575,9.90277526330966,0.169948561792464,0.16774119711713,0.150306748466258
ENSG00000179954,6.11476792076599,6.66871007701846,0.169937144960206,0.16721680518869,0.149887302779865
ENSG00000181378,6.33897609257877,13.0606640937161,0.169917882991807,0.168828870346652,0.151175811870101
ENSG00000165370,4.39188813784262,17.1203666312437,0.169899967876595,0.167733509146241,0.150300601202405
ENSG00000186334,6.18397563909289,18.0310411820847,0.169872617807097,0.167625951809033,0.150214592274678
ENSG00000153002,4.08310077338504,5.94467809379095,0.169871474996207,0.168111053805161,0.150602409638554
ENSG00000167080,5.11705616840796,6.91956104539033,0.169837827151157,0.167609721965597,0.150201612903226
ENSG00000242732,2.23653757724452,7.79706640437132,0.169833641239417,0.167474933441334,0.150093808630394
ENSG00000215217,4.18279658183899,6.79828591618668,0.169802112570305,0.16821431691974,0.150684931506849
ENSG00000172680,9.13503541433206,37.0683906590725,0.169786502252689,0.169198155206832,0.151470588235294
ENSG00000167772,5.61923798646731,10.1726893435261,0.169786179455253,0.168129665612493,0.150617283950617
ENSG00000130921,6.24343701988534,5.69991738938718,0.169713395548196,0.164351647437503,0.147590361445783
ENSG00000146399,3.19194880638633,10.689888540912,0.169707565867693,0.164351647437503,0.147590361445783
ENSG00000204740,9.51114922349768,34.841219267556,0.169689696776446,0.167269266997842,0.14992927864215
ENSG00000237330,2.62413468024347,8.72162288198884,0.16966804471256,0.165809675320019,0.148760330578512
ENSG00000171790,5.317946710622,10.5058841112416,0.16964870458264,0.167357663485657,0.15
ENSG00000143228,6.68098852246943,34.0164663558785,0.169608079312693,0.166143743609099,0.14902807775378
ENSG00000050344,5.01953567511173,7.48743365545792,0.16959082890536,0.167551186903064,0.15015479876161
ENSG00000146530,4.512359206327,8.58892951942205,0.169489286605282,0.167985016094382,0.150501672240803
ENSG00000107798,5.72035496557506,6.06760735370174,0.16946118229731,0.168775880107432,0.151133501259446
ENSG00000162148,5.95781015255422,5.49868027008555,0.169439489057905,0.168093318277351,0.150588235294118
ENSG00000161905,3.42581744781032,12.4030411827929,0.169408740180333,0.168680581807743,0.151057401812689
ENSG00000111254,4.54266120146135,5.8471935663107,0.16936268141284,0.168707798863768,0.151079136690647
ENSG00000173597,3.12636773329345,9.09751306768439,0.169279241421819,0.165670373685146,0.148648648648649
ENSG00000155085,4.53022576439928,9.79683118467811,0.169176914295364,0.167525242527802,0.150134048257373
ENSG00000042832,5.9225825709148,12.2283563083265,0.169133019059044,0.166226270904231,0.149094202898551
ENSG00000172752,2.67096930444349,10.1978322501333,0.169034800207623,0.166730996354041,0.149498456790123
ENSG00000136378,5.65320322925615,9.48485464460938,0.16898855851441,0.166780962188499,0.149538461538462
ENSG00000150477,4.00760577381494,7.98665791372461,0.168950681246736,0.166261973005901,0.149122807017544
ENSG00000242265,4.30500174097866,14.4478125364616,0.168832109893234,0.167865965775531,0.150406504065041
ENSG00000184350,3.19053925853298,20.5589533175185,0.16881818270468,0.164894607084765,0.148026315789474
ENSG00000102699,6.07757349926275,7.56827145514793,0.168804028451972,0.167009554869522,0.149721448467967
ENSG00000232070,3.22547584939026,17.9943456431045,0.168723329457311,0.165503521626615,0.148514851485149
ENSG00000101203,6.65653316499164,24.4875011519018,0.168713988043773,0.165683665547868,0.148659305993691
ENSG00000117616,5.08941811050449,7.20619849410262,0.168694941916919,0.168030007770935,0.150537634408602
ENSG00000155530,5.44240026908427,5.23427036146004,0.168669616887217,0.167434543194607,0.150061500615006
ENSG00000163938,4.54062793566684,8.33365412603294,0.168609472210451,0.165829090408132,0.148775894538606
ENSG00000184719,4.38222803751313,8.03185233001846,0.168544097412908,0.167357663485657,0.15
ENSG00000254685,3.46407618416474,13.9791403110885,0.168507423135141,0.165756809089183,0.148717948717949
ENSG00000156858,4.42565150525144,15.1436522381098,0.168506456709202,0.165524844345974,0.14853195164076
ENSG00000140505,3.72924889250453,8.71558982424133,0.168480890362476,0.166261973005901,0.149122807017544
ENSG00000197696,4.98776557958706,13.3413530091764,0.168450345122275,0.165927729782721,0.148854961832061
ENSG00000168306,5.18434220586857,7.09248840865612,0.168424180006938,0.167082383614701,0.149779735682819
ENSG00000005001,5.32812226259927,11.764316284603,0.168402640103357,0.165725453918711,0.148692810457516
ENSG00000129158,5.11658124602371,17.4109271582979,0.168382084988774,0.16623742429307,0.149103139013453
ENSG00000107159,4.63701295829267,9.18385519168103,0.168374084722547,0.165205581664693,0.148275862068966
ENSG00000136059,6.06428588719352,15.6835007639455,0.168280695641701,0.166392173428078,0.14922711058264
ENSG00000163092,4.43622615888696,6.37840782075196,0.168182465821732,0.165685936111225,0.148661126500462
ENSG00000108176,4.11384152951667,9.55339039630655,0.168161305888047,0.166096098848419,0.148989898989899
ENSG00000148384,4.73221721291086,9.24547134268384,0.168140675419113,0.165590878216313,0.148584905660377
ENSG00000168356,6.03960357305092,9.71169729560331,0.16807494300283,0.166090618415391,0.148985507246377
ENSG00000122145,3.58508704974523,7.16569328261517,0.168012557161775,0.166751112704518,0.149514563106796
ENSG00000168878,6.22748902191588,9.98329407141237,0.168010039291338,0.165913967178469,0.148843930635838
ENSG00000197062,2.93114620770571,5.47809174233215,0.168003852824476,0.16585479386902,0.148796498905908
ENSG00000284526,1.31467706431595,17.4041708812226,0.167941864223989,0.164625420026781,0.147810218978102
ENSG00000166947,4.75297304013033,7.82418787517469,0.167890620620989,0.166182752116864,0.149059334298119
ENSG00000204334,5.57277939031731,7.05012290777062,0.167885592290159,0.166116968413637,0.149006622516556
ENSG00000163599,4.31700053937579,10.6940802869379,0.167881514978692,0.164839474214523,0.147982062780269
ENSG00000258890,4.69554486137257,9.86376131604142,0.167820072654708,0.164678405724384,0.147852760736196
ENSG00000133773,4.75663080905973,8.07555169980373,0.167732314757658,0.16682366559909,0.14957264957265
ENSG00000050555,5.50206461907738,6.66799532057438,0.167702507692866,0.165605884368836,0.14859693877551
ENSG00000167700,5.44247679564399,11.0284177602074,0.167659307113096,0.164934398049572,0.148058252427184
ENSG00000103534,5.84136982611697,8.62929078607123,0.167541824218371,0.165214526555222,0.148283038501561
ENSG00000136943,2.93180945186181,7.02843205184185,0.167484086670037,0.165670373685146,0.148648648648649
ENSG00000179751,3.63498792188375,10.4985381719516,0.167443322168725,0.16642540730596,0.149253731343284
ENSG00000163607,4.84977701905246,8.41246650198307,0.167426824854387,0.16691765173939,0.149647887323944
ENSG00000178645,4.25944111298194,8.50551261875917,0.167396673077012,0.165670373685146,0.148648648648649
ENSG00000125741,5.92274993005098,9.83836709635272,0.167375087366157,0.165871042582664,0.148809523809524
ENSG00000158008,4.73138341096845,11.0665038734732,0.167362190455954,0.165771151352966,0.148729446935725
ENSG00000059588,5.41141730074663,13.7273040218664,0.167341937893189,0.165681149934293,0.148657289002558
ENSG00000136634,5.32229044508136,11.1609340017957,0.167264362592147,0.165954482533799,0.148876404494382
ENSG00000154165,3.40016827512118,8.20280949808454,0.167231744161514,0.165623558666873,0.148611111111111
ENSG00000103852,6.04483717553322,8.1039677725725,0.167108614442664,0.164839474214523,0.147982062780269
ENSG00000253537,2.15401368921119,9.60890974694888,0.167080465052133,0.165954482533799,0.148876404494382
ENSG00000164078,5.96917111888821,10.8843628303457,0.167051370628468,0.164282666062426,0.147534952170714
ENSG00000100985,5.10350096864569,9.03699054757171,0.167040082511704,0.166293078494988,0.149147727272727
ENSG00000049860,5.56396229754811,7.22848522183559,0.167025799674222,0.165351841476752,0.148393194706994
ENSG00000149124,4.41010856914253,8.29528613802693,0.166865815233215,0.165670373685146,0.148648648648649
ENSG00000063515,5.0129092678017,9.83852894072712,0.16677899825106,0.162951440153392,0.146464646464646
ENSG00000164591,6.04371282562551,11.542491414952,0.166776477714971,0.165046413582601,0.148148148148148
ENSG00000109255,4.33787158177064,5.78555262558859,0.166753307030306,0.161566128915225,0.145348837209302
ENSG00000123179,3.41580867497112,7.1279235395475,0.166703322763374,0.164934398049572,0.148058252427184
ENSG00000256043,8.13645489231122,41.9453905054147,0.166694579734749,0.165943140636072,0.148867313915858
ENSG00000189320,5.35373591713494,6.01407392849955,0.166678671542677,0.164113246025315,0.147398843930636
ENSG00000222011,4.94386950387433,14.2811780347117,0.166627809299281,0.165851134689847,0.148793565683646
ENSG00000105467,5.28143032439409,6.14819517711004,0.166606773649125,0.16227833557059,0.145922746781116
ENSG00000250298,2.93726506405894,8.679536180358,0.166596634572652,0.164196133607735,0.147465437788018
ENSG00000112996,4.53775094682685,7.23010658516569,0.166479766279085,0.165316052269669,0.148364485981308
ENSG00000177352,4.71615438952341,16.5988971433407,0.166475645628618,0.163260891691777,0.146713615023474
ENSG00000099994,5.82439370591779,7.15385012760104,0.166464116413732,0.164051152773042,0.147348951911221
ENSG00000159189,4.31914055200631,9.07288324391024,0.166439601404542,0.166083236670937,0.148979591836735
ENSG00000146233,4.6663282747173,7.13562010198055,0.166400838600236,0.163220274222923,0.146680942184154
ENSG00000170779,4.30480614052882,11.0929081685248,0.166379493965867,0.164462415110423,0.147679324894515
ENSG00000197272,5.27472485382301,9.54879463239706,0.166347958702708,0.164522121355728,0.147727272727273
ENSG00000164935,5.47763978335732,6.46210534553701,0.166347547000813,0.162057288068338,0.145744680851064
ENSG00000156675,6.4253287478052,4.56978808268585,0.166337938582039,0.163999301493294,0.147307286166843
ENSG00000167612,5.84031426298909,7.97061058713211,0.166291699308575,0.164522121355728,0.147727272727273
ENSG00000198841,1.99399425419661,29.0575399774353,0.166290720792955,0.165046413582601,0.148148148148148
ENSG00000106952,4.13915259411947,6.22763573247448,0.166289469537196,0.164947377533335,0.148068669527897
ENSG00000196678,4.10454751362517,7.26376637585867,0.16624588041282,0.163529729547025,0.146929824561404
ENSG00000153820,5.86914703626116,10.3850834857061,0.166231666136474,0.164296434745921,0.147546012269939
ENSG00000071967,4.06697180606053,3.91238201804052,0.166206564374787,0.165611446165964,0.148601398601399
ENSG00000155463,4.20046400887682,7.36952799109535,0.166188417895711,0.163434376422493,0.146853146853147
ENSG00000122386,6.00879217676043,9.32739304600668,0.166184185586436,0.164127577326789,0.147410358565737
ENSG00000130254,4.03805614185919,5.16247346261893,0.166170255837139,0.164177055787184,0.147450110864745
ENSG00000105612,5.59901399128692,7.10270207615168,0.166156053444011,0.164113246025315,0.147398843930636
ENSG00000129226,4.79739716117997,9.22866871241915,0.166105684948204,0.163927010389722,0.147249190938511
ENSG00000196371,4.28366764697433,10.1515246647938,0.166057263390858,0.163950923155952,0.147268408551069
ENSG00000149043,5.24356922560455,11.2132626089513,0.166031571863274,0.162837632585512,0.146373056994819
ENSG00000068489,4.71660232021017,6.70949915862608,0.16601063532616,0.163690174515013,0.147058823529412
ENSG00000137948,4.70924064241831,6.63043718887172,0.165911372410111,0.163175621891722,0.146645021645022
ENSG00000000460,4.57141707896724,7.96052273411866,0.165866112614787,0.163212370659048,0.14667458432304
ENSG00000174628,5.20645242720546,6.3973396157213,0.165862298026776,0.163819921077053,0.147163120567376
ENSG00000114378,4.64238847132211,8.22857308546329,0.165814399306915,0.16462017125237,0.147806004618938
ENSG00000164053,5.30689323552422,14.2842021610185,0.165805086000336,0.163361916154817,0.146794871794872
ENSG00000170291,5.08413723284781,12.6453052979216,0.165800397129204,0.163202528203946,0.146666666666667
ENSG00000198908,2.57332659717443,6.4024302981502,0.165770908677961,0.163758306782502,0.147113594040968
ENSG00000141577,5.23839259715763,8.21067641063928,0.165763204097061,0.163413848723784,0.146836638338055
ENSG00000171840,5.23082875361627,5.54746272922972,0.165736867329457,0.164721456905074,0.147887323943662
ENSG00000120915,5.49497896493747,11.5827127863802,0.165664993894736,0.164087227508802,0.147377938517179
ENSG00000085871,5.6244476477476,5.91566986632819,0.165636083477744,0.162695314478573,0.146258503401361
ENSG00000198142,4.13364251770441,10.0105590240371,0.165627506077975,0.164142913600143,0.147422680412371
ENSG00000162571,6.46482440313391,7.54386236292329,0.16562258156756,0.162991416700493,0.146496815286624
ENSG00000205838,4.09129768076114,10.5936667023857,0.165608529150313,0.163252154353636,0.146706586826347
ENSG00000133661,5.25218910114608,11.4291213758809,0.165604553753458,0.162029044267849,0.14572192513369
ENSG00000204209,3.91664093500057,10.7966858174752,0.165548118993089,0.163434376422493,0.146853146853147
ENSG00000169857,5.78369879914813,21.2314247969057,0.165521918344834,0.163153923955918,0.146627565982405
ENSG00000136122,4.43469874512082,6.16414706804181,0.165514696710886,0.164113246025315,0.147398843930636
ENSG00000186185,5.52012862200364,13.2355580372727,0.165502456190829,0.163418213674394,0.146840148698885
ENSG00000023445,4.04296104213791,4.6879354515561,0.165485578938836,0.163629403944142,0.147009966777409
ENSG00000172215,4.97119996220137,12.0750083592552,0.165417221551027,0.162707927576013,0.146268656716418
ENSG00000085644,3.5818022563227,11.4340348233938,0.165401453211563,0.162798378928371,0.146341463414634
ENSG00000189182,4.35338301060344,9.35634966630112,0.165335602101645,0.163483506009986,0.146892655367232
ENSG00000156587,5.84984823047543,9.38361847852328,0.165266668354246,0.159636110589833,0.143790849673203
ENSG00000104047,3.194451986628,13.2842470898735,0.165247834797673,0.162848221094862,0.146381578947368
ENSG00000179008,4.05882353391302,14.0535528322746,0.165200996891221,0.162031940071058,0.145724258289703
ENSG00000229809,4.12739806785185,4.94088244634817,0.165194897660583,0.162356129339379,0.145985401459854
ENSG00000163631,6.15666254019534,7.36166497424363,0.165177544259883,0.164894607084765,0.148026315789474
ENSG00000111911,5.04432795575888,4.99797156889987,0.165176393234374,0.161333534712709,0.145161290322581
ENSG00000138095,4.97577079810726,11.4995651445699,0.165108130120784,0.163268255828711,0.146719538572459
ENSG00000100294,5.0353952751355,5.58584577585954,0.165075283834331,0.164559459866676,0.147757255936675
ENSG00000158816,5.91973859058747,7.72805127539945,0.165031626789464,0.161866169724776,0.145590682196339
ENSG00000144589,4.6531467488049,7.88312182776228,0.164993460876669,0.162969119659309,0.146478873239437
ENSG00000142538,3.58148811165443,15.7571826980193,0.164957856222046,0.161133561374636,0.145
ENSG00000103540,4.45998738696501,9.98914424881552,0.164902205002598,0.162813515459886,0.146353646353646
ENSG00000168004,5.46879617608545,3.67688116067649,0.164823833311057,0.163266525473434,0.146718146718147
ENSG00000169340,5.64119213546451,14.8280379267583,0.164814047466179,0.162582345657754,0.146167557932264
ENSG00000204923,4.18048612921114,8.50186105401824,0.164808010603597,0.161333534712709,0.145161290322581
ENSG00000164236,5.09125194269618,8.20940001748473,0.164777182391185,0.163081932806985,0.146569646569647
ENSG00000109674,4.38544026890377,5.28745196893779,0.164774905640924,0.162723251211189,0.146280991735537
ENSG00000179168,4.43923724889547,18.6298680615475,0.164765441962197,0.161554736365952,0.145339652448657
ENSG00000151131,4.93799055034912,9.09121710775662,0.164741916336873,0.161883186624449,0.145604395604396
ENSG00000124098,5.5193508133028,5.29826188037227,0.164733579566701,0.160807403509091,0.144736842105263
ENSG00000139508,4.86753184027909,7.58444616230119,0.164694420040994,0.161942477505542,0.145652173913043
ENSG00000101276,5.06616748896372,16.2053072992645,0.164673555876991,0.163690174515013,0.147058823529412
ENSG00000186871,3.97307886252914,12.0568780247135,0.164636745828841,0.163182216486792,0.146650326797386
ENSG00000153093,4.35523180090443,6.40032143489164,0.164632453136935,0.163625766425318,0.147007042253521
ENSG00000111665,4.1080110366206,8.12221929526308,0.164600951912045,0.160807403509091,0.144736842105263
ENSG00000137392,5.78590447346398,4.46604143364849,0.164560325492065,0.164016900723622,0.147321428571429
ENSG00000188050,2.65454980360612,9.23680189331007,0.16456026843649,0.163800048526344,0.147147147147147
ENSG00000111305,4.85521895823316,9.98572675053827,0.164503952966249,0.160704867450418,0.144654088050314
ENSG00000129437,5.36813607209153,9.86671298305655,0.164455995362626,0.162374256446656,0.146
ENSG00000120832,3.82228821356353,8.70870156291288,0.164336914450874,0.160087816581413,0.144155844155844
ENSG00000072571,3.79192276155974,8.52356515465019,0.164312084249285,0.161220867119453,0.145070422535211
ENSG00000124391,7.74132716545056,7.50258055719209,0.164311642917159,0.159457430144073,0.143646408839779
ENSG00000149305,4.62910092143517,5.95662528380536,0.164268373906411,0.161930102186877,0.145642201834862
ENSG00000154646,5.94632271107723,15.3793284764486,0.164244292182716,0.1625273272449,0.146123260437376
ENSG00000242259,5.91599708688711,14.4121194957164,0.164167965413318,0.158481820250405,0.142857142857143
ENSG00000174371,4.27208232719488,14.2662546024756,0.164135303957162,0.161670148702266,0.145432692307692
ENSG00000185261,3.17188612351693,7.0331195942913,0.164115949904321,0.161210088082523,0.145061728395062
ENSG00000116663,6.22508860730888,6.44961803456552,0.164103590150287,0.162855991464887,0.14638783269962
ENSG00000055483,5.58924169422427,7.40367051551719,0.164093320732223,0.160927740452791,0.144833948339483
ENSG00000153237,4.26728746490406,4.87496926400701,0.164088443156106,0.161333534712709,0.145161290322581
ENSG00000148483,6.24394035683174,7.92550563047608,0.164050955612371,0.161566128915225,0.145348837209302
ENSG00000204315,3.4013696900494,12.4315057962637,0.164050804670175,0.161794771610822,0.145533141210375
ENSG00000173662,5.16899558215737,8.24974283199615,0.164002073832048,0.161214638073272,0.145065398335315
ENSG00000188316,5.36153142136517,8.16078000596897,0.164000269788523,0.16212472618847,0.145799011532125
ENSG00000123545,4.18871807113622,8.05054377132239,0.163977118164361,0.160524722432813,0.144508670520231
ENSG00000051341,4.27800290111172,14.7769301940671,0.163921834563232,0.161952101259533,0.145659928656361
ENSG00000087128,4.34087654393654,11.3032420812049,0.163918606547931,0.16351680419524,0.146919431279621
ENSG00000284638,5.74493671818054,55.360319479208,0.163906343752523,0.163140220319886,0.146616541353383
ENSG00000261150,1.82009610467092,17.0217299094925,0.163895877711922,0.161455319027157,0.145259495505944
ENSG00000100767,9.85578840076712,43.3841401767401,0.163864318343863,0.161979494810777,0.145682001614205
ENSG00000067445,2.53342664659595,8.404432384992,0.163849166090176,0.161304507698231,0.145137880986938
ENSG00000185101,5.90131345986251,9.27596576646437,0.163848640987623,0.161957100096471,0.145663956639566
ENSG00000174951,5.24333951108884,12.5697269940997,0.163833478142793,0.161883186624449,0.145604395604396
ENSG00000120341,5.4628717217992,7.25553254954815,0.163803068225077,0.161968418740001,0.145673076923077
ENSG00000176020,6.31335106272663,10.1312262377503,0.163772131697512,0.160936814259132,0.14484126984127
ENSG00000110011,4.8827558827402,10.2121228211529,0.163723488474923,0.161916285324778,0.145631067961165
ENSG00000124557,4.68511363650981,6.8054629723434,0.163709802304925,0.162711472786906,0.146271510516252
ENSG00000183690,4.96034245671041,6.89205408287126,0.163663033076907,0.162029044267849,0.14572192513369
ENSG00000171051,2.82207528566959,6.20619823787039,0.163512652257456,0.161794771610822,0.145533141210375
ENSG00000183891,3.90528258523201,10.2669604031701,0.163484331218037,0.162167331352227,0.145833333333333
ENSG00000198520,4.71111895074249,8.92211983646432,0.163371874622809,0.162345711659882,0.145977011494253
ENSG00000169919,5.51669504707643,16.8945333942913,0.163356615275352,0.163009825222413,0.146511627906977
ENSG00000182871,6.82938069336986,7.94238875711268,0.163301170873588,0.160651716483934,0.144611186903138
ENSG00000214212,5.85536022171547,8.03556608587386,0.163285583235725,0.162167331352227,0.145833333333333
ENSG00000074621,6.28594961916433,10.4178303674878,0.163208909223631,0.159978826735441,0.144067796610169
ENSG00000198046,4.56446019198993,28.2455262070132,0.163089897338902,0.160512965703065,0.144499178981938
ENSG00000133943,5.4003523505011,5.70292634097741,0.163062202326958,0.16120388627573,0.145056726094003
ENSG00000047346,3.83396618913605,6.34028135491222,0.163034491112789,0.159636110589833,0.143790849673203
ENSG00000213689,4.7171719185311,26.1428508715026,0.16295528626369,0.159610276359475,0.143769968051118
ENSG00000109323,5.04410075696752,5.74201031435125,0.162891357339936,0.161197028364787,0.145051194539249
ENSG00000260001,2.74269809566207,13.6795945396071,0.16283672778755,0.159130889957727,0.143382352941176
ENSG00000170776,5.50963817756359,6.60960024946431,0.162818690858263,0.160359451532153,0.14437522902162
ENSG00000180432,3.07604877771263,6.97766769122685,0.162793517424552,0.161493872491573,0.145290581162325
ENSG00000011600,6.19907591779635,10.5824860647069,0.162789004392933,0.160073332783954,0.144144144144144
ENSG00000132854,6.22730954489839,12.5571808664862,0.162786305534907,0.160641389828886,0.144602851323829
ENSG00000133028,4.33299711044619,6.78722160608751,0.162771113851602,0.162356129339379,0.145985401459854
ENSG00000175868,3.75225284033749,11.6026968810075,0.162763219089192,0.158481820250405,0.142857142857143
ENSG00000151849,4.6943531696447,7.4808236296756,0.16271069463832,0.16028880814097,0.144318181818182
ENSG00000101191,6.60984995687674,4.56158997863543,0.162703209039533,0.160933459537585,0.144838562983174
ENSG00000127084,6.1694261920305,8.99436816403649,0.162700542082771,0.160445172156964,0.144444444444444
ENSG00000171136,5.6291774745689,8.98026137274306,0.162597278977357,0.161781429620019,0.145522388059701
ENSG00000124659,2.87123972695522,12.1408527320327,0.162558045675852,0.160566964947099,0.144542772861357
ENSG00000133063,4.44980159191229,8.44044542494881,0.16250168101923,0.160385857830546,0.144396551724138
ENSG00000132376,4.36922747672415,8.21840011742099,0.162496480748626,0.160260477210516,0.144295302013423
ENSG00000013588,5.09948228393371,6.51534885666949,0.162470676184831,0.160484157498485,0.144475920679887
ENSG00000182318,4.32957234052825,32.8194440469477,0.162456099737026,0.160107543430313,0.144171779141104
ENSG00000168124,2.018181913913,14.8349486829666,0.162444340620501,0.158765588698739,0.143086816720257
ENSG00000249715,4.69338853354369,10.9316848628791,0.162407023286404,0.161057042474401,0.144938271604938
ENSG00000081791,5.87710891067526,18.2282033120167,0.162374097139408,0.160227631094564,0.144268774703557
ENSG00000185010,4.77816100788636,7.68784917746235,0.162362917760637,0.160170232321877,0.144222415291051
ENSG00000030582,6.3407078972741,19.070841195281,0.162346240224126,0.160890735299329,0.144804088586031
ENSG00000163689,4.4905716761772,8.11487838552463,0.162326073421619,0.160114562813169,0.144177449168207
ENSG00000166435,5.07612820962352,14.0229810414671,0.162302096834208,0.159625636241511,0.143782383419689
ENSG00000119705,5.50818986600277,7.71072239927951,0.162301468454291,0.15949670538497,0.14367816091954
ENSG00000278685,4.64147084716389,9.74304096046912,0.162279628959058,0.160988361380296,0.144882860665845
ENSG00000205643,5.28971891285621,10.3708866984247,0.162223567965539,0.159978826735441,0.144067796610169
ENSG00000153246,3.8737362319511,6.1454914027423,0.162165414451521,0.160559383905767,0.144536652835408
ENSG00000170909,4.91913901629822,7.86800838923503,0.162140311463474,0.160445172156964,0.144444444444444
ENSG00000151503,4.96085435138503,4.88869925073207,0.162067143836733,0.1600356056667,0.144113667117727
ENSG00000144655,6.32021904439524,14.4868440071266,0.162052719376144,0.158789860094555,0.143106457242583
ENSG00000160256,7.08530712660589,28.7337208418404,0.162010254544192,0.160125206281804,0.144186046511628
ENSG00000133454,5.68936779324913,7.31632612858368,0.162006858664481,0.160351749479679,0.144369009584665
ENSG00000016490,4.58917656860475,7.31860548056473,0.161835603114699,0.160036527032434,0.144114411441144
ENSG00000133980,3.92249013857652,14.6002616441043,0.1618196638216,0.160024633856936,0.14410480349345
ENSG00000174226,4.64409114670408,6.94435927449041,0.161762633359459,0.159286217699817,0.143507972665148
ENSG00000257008,4.77782475778205,10.393049293894,0.161741285824925,0.156921757285409,0.141592920353982
ENSG00000081692,5.02314818155416,10.3176624217941,0.161723956772725,0.159978826735441,0.144067796610169
ENSG00000112299,4.25318232230934,4.78330630132642,0.161689777910887,0.160040532276634,0.144117647058824
ENSG00000155761,5.77985242398168,15.2112388128185,0.161687393505573,0.160137049020758,0.144195612431444
ENSG00000186766,3.78630652589313,6.12309912139968,0.161671156049634,0.159910936536477,0.144012944983819
ENSG00000124466,5.59650100916314,11.1578781396501,0.161641947094147,0.16104373563646,0.144927536231884
ENSG00000111877,4.16995036079122,6.35792498257245,0.161631781272506,0.159676214812209,0.143823264201984
